ID DECLARATION;TYPE DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE DECLARATION;MOIS DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d;mois_annee_decla
50776;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;16 Rue Théophraste Renaudot, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2021-09-17;2021;9;Androï;;G2021I050776;"{""coordinates"": [2.2963223045248147, 48.84168600081319], ""type"": ""Point""}";48.84168600081319,2.2963223045248147;2021-09
61384;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;1 Pont Morland, 75004 PARIS;75001;Paris 1;4;ARSENAL;2021-09-21;2021;9;IOPage DMR Paris.fr application;;A2021I061384;"{""coordinates"": [2.365342600527341, 48.84716999997828], ""type"": ""Point""}";48.84716999997828,2.365342600527341;2021-09
53192;Arbres, végétaux et animaux;Herbes éparses;11B Rue Alfred de Vigny, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-09-18;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I053192;"{""coordinates"": [2.3045910010658273, 48.87993599927837], ""type"": ""Point""}";48.87993599927837,2.3045910010658273;2021-09
53231;Arbres, végétaux et animaux;Herbes éparses;8 Rue de Chazelles, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-09-18;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I053231;"{""coordinates"": [2.3044758063449753, 48.87988000288378], ""type"": ""Point""}";48.87988000288378,2.3044758063449753;2021-09
48766;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;8 Rue Sadi Lecointe, 75019 PARIS;75019;Paris 19;19;SECRETAN;2021-09-17;2021;9;IOPage DMR Paris.fr application;DEVE-SAB;A2021I048766;"{""coordinates"": [2.373809600831747, 48.880393999135705], ""type"": ""Point""}";48.880393999135705,2.373809600831747;2021-09
37568;Arbres, végétaux et animaux;Présence de rats;16 Cour des Petites Écuries, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2021-09-13;2021;9;IOPage DMR Paris.fr application;DASES;A2021I037568;"{""coordinates"": [2.3518569987223863, 48.87301999831479], ""type"": ""Point""}";48.87301999831479,2.3518569987223863;2021-09
37927;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;155 Boulevard Malesherbes, 75017 PARIS;75017;Paris 17;17;PEREIRE - MALESHERBES;2021-09-13;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I037927;"{""coordinates"": [2.3066752017180905, 48.885356999413524], ""type"": ""Point""}";48.885356999413524,2.3066752017180905;2021-09
1205;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;1 rue Perrée, 75003 PARIS;75001;Paris 1;3;ENFANTS ROUGES;2022-02-01;2022;2;Page DMR Paris.fr;;S2022B001205;"{""coordinates"": [2.3626356022744925, 48.86382699753654], ""type"": ""Point""}";48.86382699753654,2.3626356022744925;2022-02
60960;Arbres, végétaux et animaux;Présence de rats;4 rue Paul Féval, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2022-01-27;2022;1;Page DMR Paris.fr;DASES;S2022A060960;"{""coordinates"": [2.341808794512372, 48.888762994770886], ""type"": ""Point""}";48.888762994770886,2.341808794512372;2022-01
69448;Arbres, végétaux et animaux;Herbes éparses;116 Avenue de Suffren, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2022-01-30;2022;1;IOPage DMR Paris.fr application;DPE-STPP-DT;A2022A069448;"{""coordinates"": [2.3050359985882936, 48.84857599945083], ""type"": ""Point""}";48.84857599945083,2.3050359985882936;2022-01
51038;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;13 Rue du Colonel Colonna d'Ornano, 75015 PARIS;75015;Paris 15;15;CAMBRONNE - GARIBALDI;2022-01-23;2022;1;Androï;;G2022A051038;"{""coordinates"": [2.303831996840632, 48.844596994788695], ""type"": ""Point""}";48.844596994788695,2.303831996840632;2022-01
8890;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;189 Rue du Faubourg Saint-Martin, 75010 PARIS;75010;Paris 10;10;LOUIS BLANC - AQUEDUC;2022-02-04;2022;2;Androï;;G2022B008890;"{""coordinates"": [2.362877405191242, 48.87940999901228], ""type"": ""Point""}";48.87940999901228,2.362877405191242;2022-02
70859;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;8 place de la République, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2022-01-30;2022;1;Page DMR Paris.fr;DEVE-SAB;S2022A070859;"{""coordinates"": [2.3656606957789164, 48.86676400046428], ""type"": ""Point""}";48.86676400046428,2.3656606957789164;2022-01
6790;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;87 avenue du docteur Arnold Netter, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2022-02-03;2022;2;Androï;;G2022B006790;"{""coordinates"": [2.405936695605333, 48.846689998710445], ""type"": ""Point""}";48.846689998710445,2.405936695605333;2022-02
71737;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;37 Rue Boinod, 75018 PARIS;75018;Paris 18;18;AMIRAUX - SIMPLON - POISSONNIERS;2022-01-31;2022;1;Androï;DPE-STPP-DT;G2022A071737;"{""coordinates"": [2.3516523941727816, 48.89432999708056], ""type"": ""Point""}";48.89432999708056,2.3516523941727816;2022-01
60459;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;2 place Bienvenüe, 75015 PARIS;75015;Paris 15;15;PASTEUR - MONTPARNASSE;2022-01-26;2022;1;Page DMR Paris.fr;DEVE-SAB;S2022A060459;"{""coordinates"": [2.320311000883926, 48.842517999065365], ""type"": ""Point""}";48.842517999065365,2.320311000883926;2022-01
62765;Arbres, végétaux et animaux;Présence de rats;43 avenue Ernest Reyer, 75014 PARIS;75014;Paris 14;14;JEAN MOULIN - PORTE D'ORLEANS;2022-01-27;2022;1;Page DMR Paris.fr;DASES;S2022A062765;"{""coordinates"": [2.3244080021591507, 48.82240999527598], ""type"": ""Point""}";48.82240999527598,2.3244080021591507;2022-01
70662;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;46 Cours de Vincennes, 75012 PARIS;75012;Paris 12;12;BEL - AIR NORD;2022-01-30;2022;1;IOPage DMR Paris.fr application;DEVE-SAB;A2022A070662;"{""coordinates"": [2.4030379973529032, 48.847294002180995], ""type"": ""Point""}";48.847294002180995,2.4030379973529032;2022-01
14386;Arbres, végétaux et animaux;Herbes éparses;34 Rue des Cévennes, 75015 PARIS;75015;Paris 15;15;CITROEN - BOUCICAUT;2021-09-05;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I014386;"{""coordinates"": [2.278575397955859, 48.84317400139522], ""type"": ""Point""}";48.84317400139522,2.278575397955859;2021-09
72426;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;133 Avenue de Wagram, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-06-26;2021;6;Androï;DPE-STPP-DT;G2021F072426;"{""coordinates"": [2.3023063965500272, 48.883686003185424], ""type"": ""Point""}";48.883686003185424,2.3023063965500272;2021-06
70226;Arbres, végétaux et animaux;Présence de rats;32 Rue de la Grande Truanderie, 75001 PARIS;75001;Paris 1;1;LES HALLES;2021-06-25;2021;6;IOPage DMR Paris.fr application;DASES;A2021F070226;"{""coordinates"": [2.348147898314618, 48.86312999888102], ""type"": ""Point""}";48.86312999888102,2.348147898314618;2021-06
63604;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;162 Avenue de Versailles, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-23;2021;6;Androï;DEVE-SAB;G2021F063604;"{""coordinates"": [2.264063104246053, 48.8403469986423], ""type"": ""Point""}";48.8403469986423,2.264063104246053;2021-06
13049;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;38 Rue Gilbert Cesbron, 75017 PARIS;75017;Paris 17;17;MARTIN LUTHER KING;2021-09-05;2021;9;IOPage DMR Paris.fr application;DEVE-SAB;A2021I013049;"{""coordinates"": [2.3135810057047106, 48.89295999720009], ""type"": ""Point""}";48.89295999720009,2.3135810057047106;2021-09
19051;Arbres, végétaux et animaux;Présence de rats;4 Rue Saint-Vincent, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2021-09-07;2021;9;Androï;DASES;G2021I019051;"{""coordinates"": [2.3422340957573193, 48.88831000304289], ""type"": ""Point""}";48.88831000304289,2.3422340957573193;2021-09
16099;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;3 Rue de Mazagran, 75010 PARIS;75010;Paris 10;10;PORTE SAINT-DENIS - PARADIS;2021-09-06;2021;9;Androï;DEVE-SAB;G2021I016099;"{""coordinates"": [2.3510427065806483, 48.87041000347687], ""type"": ""Point""}";48.87041000347687,2.3510427065806483;2021-09
66010;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;85 Rue de La Jonquière, 75017 PARIS;75017;Paris 17;17;EPINETTES - BESSIERES;2021-07-26;2021;7;Androï;DEVE-SAB;G2021G066010;"{""coordinates"": [2.3177570065095434, 48.89496000042297], ""type"": ""Point""}";48.89496000042297,2.3177570065095434;2021-07
48010;Arbres, végétaux et animaux;Herbes éparses;11 Rue de Noisy-le-Sec, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2021-07-19;2021;7;Androï;DPE-STPP-DT;G2021G048010;"{""coordinates"": [2.4130694933516246, 48.873019999204665], ""type"": ""Point""}";48.873019999204665,2.4130694933516246;2021-07
6171;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;195 Rue des Pyrénées, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2021-08-03;2021;8;Androï;DVD;G2021H006171;"{""coordinates"": [2.400148994424913, 48.86150699578064], ""type"": ""Point""}";48.86150699578064,2.400148994424913;2021-08
43374;Arbres, végétaux et animaux;Herbes éparses;4 Rue François Miron, 75004 PARIS;75001;Paris 1;4;SAINT - GERVAIS;2021-07-17;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G043374;"{""coordinates"": [2.354830702205269, 48.85592999951261], ""type"": ""Point""}";48.85592999951261,2.354830702205269;2021-07
44235;Arbres, végétaux et animaux;Herbes éparses;29 rue Cantagrel, 75013 PARIS;75013;Paris 13;13;BIBLIOTHEQUE - SEINE;2021-07-18;2021;7;Page DMR Paris.fr;DPE-STPP-DT;S2021G044235;"{""coordinates"": [2.374904197329923, 48.8268699973782], ""type"": ""Point""}";48.8268699973782,2.374904197329923;2021-07
63565;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;4 Avenue Emile Pouvillon, 75007 PARIS;75007;Paris 7;7;GROS CAILLOU;2021-08-30;2021;8;IOPage DMR Paris.fr application;;A2021H063565;"{""coordinates"": [2.299162599911336, 48.85768000092243], ""type"": ""Point""}";48.85768000092243,2.299162599911336;2021-08
55211;Arbres, végétaux et animaux;Présence de rats;25 Rue d'Aboukir, 75002 PARIS;75001;Paris 1;2;MONTORGUEIL - SAINT-DENIS;2021-08-27;2021;8;IOPage DMR Paris.fr application;DASES;A2021H055211;"{""coordinates"": [2.344149005267668, 48.86688600317208], ""type"": ""Point""}";48.86688600317208,2.344149005267668;2021-08
50970;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;24 Rue Belgrand, 75020 PARIS;75020;Paris 20;20;GAMBETTA;2021-06-18;2021;6;IOPage DMR Paris.fr application;DEVE-SAB;A2021F050970;"{""coordinates"": [2.4020028055582587, 48.864796000543144], ""type"": ""Point""}";48.864796000543144,2.4020028055582587;2021-06
47722;Arbres, végétaux et animaux;Pied d'arbre:Pavage ou trottoir dégradé autour d'un arbre;1 Rue Léon Séché, 75015 PARIS;75015;Paris 15;15;SAINT - LAMBERT;2021-08-24;2021;8;IOPage DMR Paris.fr application;DVD;A2021H047722;"{""coordinates"": [2.298473096742455, 48.84190000173839], ""type"": ""Point""}";48.84190000173839,2.298473096742455;2021-08
60763;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;1 avenue de Friedland, 75008 PARIS;75008;Paris 8;8;HOCHE - FRIEDLAND;2021-08-29;2021;8;Page DMR Paris.fr;DEVE-SAB;S2021H060763;"{""coordinates"": [2.304782599162815, 48.87461999535814], ""type"": ""Point""}";48.87461999535814,2.304782599162815;2021-08
60147;Arbres, végétaux et animaux;Pied d'arbre:Pavage ou trottoir dégradé autour d'un arbre;25 Boulevard Murat, 75016 PARIS;75016;Paris 16;16;AUTEUIL SUD;2021-06-22;2021;6;Androï;DVD;G2021F060147;"{""coordinates"": [2.2578084046830065, 48.845504996608796], ""type"": ""Point""}";48.845504996608796,2.2578084046830065;2021-06
61115;Arbres, végétaux et animaux;Herbes éparses;1 Place Vendôme, 75001 PARIS;75001;Paris 1;1;PLACE VENDOME;2021-08-29;2021;8;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021H061115;"{""coordinates"": [2.328727196441391, 48.86702299992944], ""type"": ""Point""}";48.86702299992944,2.328727196441391;2021-08
50768;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;3 Avenue de Taillebourg, 75011 PARIS;75011;Paris 11;11;NATION - ALEXANDRE DUMAS;2021-08-25;2021;8;IOPage DMR Paris.fr application;;A2021H050768;"{""coordinates"": [2.3971899036030977, 48.849597998502816], ""type"": ""Point""}";48.849597998502816,2.3971899036030977;2021-08
63011;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;26bis Rue Jean de la Fontaine, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2021-08-30;2021;8;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021H063011;"{""coordinates"": [2.2734941931675254, 48.85165400044843], ""type"": ""Point""}";48.85165400044843,2.2734941931675254;2021-08
52840;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;53 Boulevard Victor, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2021-07-21;2021;7;Androï;DPE-STPP-DT;G2021G052840;"{""coordinates"": [2.2868824059914146, 48.833570000495584], ""type"": ""Point""}";48.833570000495584,2.2868824059914146;2021-07
32051;Arbres, végétaux et animaux;Présence de rats;42 rue de l'Eglise, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2022-02-14;2022;2;Page DMR Paris.fr;DASES;S2022B032051;"{""coordinates"": [2.28794100471418, 48.84414999670178], ""type"": ""Point""}";48.84414999670178,2.28794100471418;2022-02
64116;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;36 Rue Saint-Vincent, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2021-08-30;2021;8;Androï;DEVE-SAB;G2021H064116;"{""coordinates"": [2.3392832053181136, 48.888689999547914], ""type"": ""Point""}";48.888689999547914,2.3392832053181136;2021-08
55230;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;3 rue Curial, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2021-07-22;2021;7;Page DMR Paris.fr;DEVE-SAB;S2021G055230;"{""coordinates"": [2.3712750066297787, 48.88962599624305], ""type"": ""Point""}";48.88962599624305,2.3712750066297787;2021-07
25982;Arbres, végétaux et animaux;Présence de rats;30 rue Censier, 75005 PARIS;75005;Paris 5;5;JARDIN DES PLANTES;2022-02-11;2022;2;Page DMR Paris.fr;DASES;S2022B025982;"{""coordinates"": [2.351883998174769, 48.840229998926034], ""type"": ""Point""}";48.840229998926034,2.351883998174769;2022-02
59740;Arbres, végétaux et animaux;Arbuste ou jardinière en mauvais état;24 Rue Godefroy Cavaignac, 75011 PARIS;75011;Paris 11;11;LEON BLUM - FOLIE-REGNAULT;2021-07-23;2021;7;IOPage DMR Paris.fr application;;A2021G059740;"{""coordinates"": [2.3811895944245207, 48.85533499490726], ""type"": ""Point""}";48.85533499490726,2.3811895944245207;2021-07
8750;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;28 avenue de Saint-Ouen, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2021-09-03;2021;9;Androï;DPE-STPP-DT;G2021I008750;"{""coordinates"": [2.3266961990636608, 48.88878599784311], ""type"": ""Point""}";48.88878599784311,2.3266961990636608;2021-09
28865;Arbres, végétaux et animaux;Pied d'arbre:[] Grille d'arbre impossible à caler;43 Rue Froidevaux, 75014 PARIS;75014;Paris 14;14;MOUTON - DUVERNET;2022-02-13;2022;2;Androï;DVD;G2022B028865;"{""coordinates"": [2.327225203405735, 48.83596999885523], ""type"": ""Point""}";48.83596999885523,2.327225203405735;2022-02
56902;Arbres, végétaux et animaux;Herbes éparses;2 Square Alfred Capus, 75016 PARIS;75016;Paris 16;16;AUTEUIL NORD;2021-07-22;2021;7;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021G056902;"{""coordinates"": [2.259986400534651, 48.85117000347711], ""type"": ""Point""}";48.85117000347711,2.259986400534651;2021-07
31;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;5 Rue du Baigneur, 75018 PARIS;75018;Paris 18;18;CLIGNANCOURT - JULES JOFFRIN;2021-09-01;2021;9;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021I000031;"{""coordinates"": [2.345079198340392, 48.890169997610094], ""type"": ""Point""}";48.890169997610094,2.345079198340392;2021-09
1581;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;42 Rue Julien Lacroix, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2021-09-01;2021;9;Androï;DPE-STPP-DT;G2021I001581;"{""coordinates"": [2.383669599886794, 48.87073499680323], ""type"": ""Point""}";48.87073499680323,2.383669599886794;2021-09
18519;Arbres, végétaux et animaux;Herbes éparses;6 Avenue des Chasseurs, 75017 PARIS;75017;Paris 17;17;PEREIRE - MALESHERBES;2021-10-07;2021;10;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021J018519;"{""coordinates"": [2.3061150067452485, 48.887004998841405], ""type"": ""Point""}";48.887004998841405,2.3061150067452485;2021-10
7609;Arbres, végétaux et animaux;Herbes éparses;42 Rue Pradier, 75019 PARIS;75019;Paris 19;19;PLATEAU;2021-09-03;2021;9;Androï;DPE-STPP-DT;G2021I007609;"{""coordinates"": [2.3829477063428777, 48.87677000242347], ""type"": ""Point""}";48.87677000242347,2.3829477063428777;2021-09
58499;Arbres, végétaux et animaux;Pied d'arbre:Végétation débordante en pied d'arbre;116 Avenue de Wagram, 75017 PARIS;75017;Paris 17;17;COURCELLES - WAGRAM;2021-08-28;2021;8;IOPage DMR Paris.fr application;DPE-STPP-DT;A2021H058499;"{""coordinates"": [2.3024434995808885, 48.884033000610394], ""type"": ""Point""}";48.884033000610394,2.3024434995808885;2021-08
20119;Arbres, végétaux et animaux;Présence de rats;103 rue du Château des Rentiers, 75013 PARIS;75013;Paris 13;13;MASSENA - JEANNE D'ARC;2021-10-08;2021;10;Page DMR Paris.fr;DASES;S2021J020119;"{""coordinates"": [2.3672110000638376, 48.82817500017709], ""type"": ""Point""}";48.82817500017709,2.3672110000638376;2021-10
39867;Arbres, végétaux et animaux;Présence de rats;77 rue Armand Carrel, 75019 PARIS;75019;Paris 19;19;SECRETAN;2021-10-15;2021;10;Page DMR Paris.fr;DASES;S2021J039867;"{""coordinates"": [2.372485199514041, 48.882853995789645], ""type"": ""Point""}";48.882853995789645,2.372485199514041;2021-10
28600;Arbres, végétaux et animaux;Pied d'arbre:Entourage d'arbre en mauvais état;156 boulevard Haussmann, 75008 PARIS;75008;Paris 8;8;MONCEAU;2022-02-12;2022;2;Page DMR Paris.fr;DEVE-SAB;S2022B028600;"{""coordinates"": [2.311071999861827, 48.87527499563005], ""type"": ""Point""}";48.87527499563005,2.311071999861827;2022-02
46746;Arbres, végétaux et animaux;Pied d'arbre:Élément de grille d'arbre manquant;19 Rue Scribe, 75009 PARIS;75009;Paris 9;9;OPERA - CHAUSSEE D'ANTIN;2021-10-17;2021;10;Androï;DVD;G2021J046746;"{""coordinates"": [2.3307921946387764, 48.87304299772152], ""type"": ""Point""}";48.87304299772152,2.3307921946387764;2021-10
61590;Arbres, végétaux et animaux;Arbre dangereux ou en mauvais état;48 Rue Saint-Lambert, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2022-02-27;2022;2;IOPage DMR Paris.fr application;DEVE-SAB;A2022B061590;"{""coordinates"": [2.2928176031703944, 48.836559999668715], ""type"": ""Point""}";48.836559999668715,2.2928176031703944;2022-02
57385;Arbres, végétaux et animaux;Pied d'arbre:Grille d'arbre mal positionnée;167 boulevard Lefebvre, 75015 PARIS;75015;Paris 15;15;GEORGES BRASSENS;2021-10-21;2021;10;Androï;DPE-STPP-DT;G2021J057385;"{""coordinates"": [2.3010450014823776, 48.82870999895811], ""type"": ""Point""}";48.82870999895811,2.3010450014823776;2021-10
